UMAP_1,UMAP_2
8.771362,9.380894
7.53744,8.191387
2.048071,8.042132
4.9317684,6.0140195
6.2064757,5.0850782
4.588563,4.5712767
6.640937,5.0421457
3.4408784,4.9507685
3.0582466,7.393759
1.8894422,4.3894906
3.652814,3.053153
2.3552575,8.682936
-0.024287762,7.740611
-0.031949382,7.7486134
2.0187557,8.0090275
2.4169836,5.3482842
2.8716388,5.0550604
1.7436658,5.010663
-2.1968274,8.812633
-2.199635,8.790976
-2.1294549,8.763474
-2.155227,8.811026
-2.3020015,8.819525
2.45176,5.530872
5.4124703,4.7062454
1.6080277,6.139326
-0.56303304,3.295733
1.7663597,4.4331756
2.062841,4.99395
3.647706,3.0422046
0.15518126,7.613003
3.3589816,5.2723517
2.9576547,4.939196
2.6628718,4.843594
3.7182634,4.166594
3.6156452,7.6863523
3.7891517,4.7270613
2.0526729,4.359766
3.2978616,4.7278175
4.725945,4.601453
3.2221437,5.4993587
3.5335553,7.57718
-2.0418856,8.967383
1.7815909,4.448037
2.5190969,4.5624785
-0.7529386,9.393847
3.115491,7.1096597
2.9539602,4.796263
6.7034907,5.0525723
3.9491858,7.008593
-1.2470582,6.515915
-1.1872077,8.164387
8.890767,9.268232
2.1941056,7.2981343
-1.1398759,9.339653
1.9702154,6.557212
4.0731454,5.0094333
2.8064685,4.6580715
6.029185,5.0303535
-1.3827944,9.846408
3.0550313,5.7725725
1.1427922,6.479399
8.743959,5.18468
4.27289,5.6614313
3.6493409,5.963504
4.7353573,3.3538308
3.5482583,5.8411427
5.5923896,4.5189333
1.9005316,4.3787813
5.8087626,6.029936
2.7776635,6.5893908
4.3656425,3.739455
2.715674,6.564609
1.8797317,6.3437953
3.4819179,5.542256
-2.1376052,8.61806
4.1193414,5.479838
5.1942515,4.5448303
2.7209513,6.3253374
4.059979,5.8727465
8.762772,5.1129084
2.5757685,4.931755
4.6166215,5.546941
4.997215,6.5396743
5.0222836,6.700474
4.1910853,6.671892
4.367346,5.5092416
4.6438437,6.5946965
1.8130468,6.3123527
-1.466976,6.464936
7.567647,4.8037906
7.5404186,4.7911234
4.5319834,5.793013
7.5846977,4.753656
5.1570807,3.814261
8.658946,9.303909
-0.31989753,6.4362593
6.888929,5.5176244
0.531608,9.218662
3.6600378,3.0409777
-1.4683076,6.4691005
6.975419,5.4151926
3.998297,5.326476
4.843746,6.715234
4.045963,7.0310316
3.769873,5.0384517
4.470942,5.737158
6.7502213,9.688891
6.1742334,5.5019083
4.488112,6.5881877
4.084841,4.065351
2.2916627,3.0059423
5.6127615,6.0339427
5.9368114,5.2558393
4.2002835,6.150041
1.7151644,6.5541987
3.3052588,7.0044513
4.072271,5.3636527
5.546982,5.923779
2.744809,5.8141747
8.771409,5.0902963
1.8955334,4.369944
4.180146,3.376562
3.2888699,4.70418
2.045397,6.8724093
2.7407815,6.681417
1.9812995,5.886331
7.254101,4.8857665
-1.4548341,6.4697986
3.147804,5.050184
6.5118175,5.358514
6.290129,4.8952236
6.9048257,5.0930543
2.7325056,6.728482
-1.0507442,6.8700523
6.422477,8.037018
1.4067827,6.142388
4.424327,3.7788994
5.084207,4.366988
3.948124,4.8389378
3.9835405,4.8193917
5.535743,2.9257567
-1.4607481,6.4600115
2.660036,6.664326
1.4176512,5.333978
2.3349032,2.9914103
2.0471306,6.0936036
2.7315948,6.8114133
-0.8012067,3.074579
-0.9131906,2.990561
7.471141,4.994786
0.99358934,8.427956
3.1361194,4.1252437
3.419477,6.9746857
3.253963,4.980093
6.5047293,5.524046
4.11762,5.291137
0.19021265,6.506503
-1.5209062,8.299521
1.7105716,5.9947805
4.985479,4.8471937
-2.2821465,8.885668
1.9452455,4.3513227
2.5143235,5.080194
1.4308032,7.158893
1.705529,7.3829665
6.1666346,5.1343455
3.8419158,4.9874196
8.756215,7.3233237
0.46132022,7.3992453
-1.8190268,8.7534485
-0.69873595,9.748182
7.1684237,8.579369
6.6509395,9.782807
-0.81871897,9.550063
3.968935,3.3990047
1.824722,8.787303
7.2983513,5.2592316
7.288374,5.173655
7.279386,5.1759577
7.352645,5.2000556
6.4847374,5.2449903
8.456893,9.4474535
3.804504,7.691156
3.1065037,6.5205107
