UMAP_1,UMAP_2
1.1762903,11.334214
0.8654657,10.568562
0.031525165,5.815951
-1.4031321,5.1639156
2.1159234,6.63314
1.0846391,7.2668357
4.041478,0.67557955
0.6807302,6.8272886
2.4696882,4.056325
-0.5360134,7.4063225
-0.07014048,8.277031
3.3801847,2.8049698
6.7052007,3.5185204
2.065883,7.121435
-2.2227755,9.275719
1.9991792,3.6113703
-2.2855844,9.270713
-2.433425,9.202154
-2.354305,9.316236
2.0784206,3.6071343
1.1118522,7.3127112
1.4017838,6.0103154
-0.29266334,5.852158
3.961241,7.238675
-0.017851144,7.4538994
3.445783,9.051176
2.6288643,5.6756573
3.8330765,0.8808205
1.8445631,5.1677613
1.8842207,8.65613
2.30063,5.082609
1.5931677,8.447711
4.7636876,6.7200513
-2.4587114,9.252265
1.1849722,11.454108
1.5967131,8.880825
2.841916,8.0363865
-0.3293619,4.285913
1.3898151,7.938163
-1.3196445,8.178399
4.8401613,6.7858505
1.3847623,8.576425
-2.3492916,9.101151
1.3066168,4.6116943
1.3367356,4.612151
3.9892673,2.4620428
1.300078,4.653385
0.9685832,5.68769
2.8896923,3.572113
1.0313919,6.04301
0.9184793,6.2235456
3.9074423,0.79644334
1.1868061,6.7650685
0.70509243,4.42096
3.1177444,5.973402
